Mesh #,Combination #,KSP Type,PC Mass,PC Interface,Converged,Krylov Iters,Construction Time (s),Solve Time (s),Total Time (s),Tic Toc Time (s),Solver Label,Adjusted Time (s)
566,18,tfqmr,bjacobi,ilu,True,49.0,0.0024497509002685547,0.001955747604370117,0.004405498504638672,0.13973426818847656,tfqmr + bjacobi + ilu,0.004405498504638672
566,19,tfqmr,asm,ilu,True,49.0,0.0028040409088134766,0.002034425735473633,0.004838466644287109,0.1460118293762207,tfqmr + asm + ilu,0.004838466644287109
566,20,tfqmr,gamg,ilu,True,29.0,0.006391048431396484,0.0036420822143554688,0.010033130645751953,0.18501853942871094,tfqmr + gamg + ilu,0.010033130645751953
567,0,gmres,ilu,ilu,True,36.0,0.0023145675659179688,0.0020482540130615234,0.004362821578979492,0.1846623420715332,gmres + ilu + ilu,0.004362821578979492
567,1,gmres,lu,ilu,True,6.0,0.004393577575683594,0.0005359649658203125,0.004929542541503906,0.1386713981628418,gmres + lu + ilu,0.004929542541503906
567,2,gmres,sor,ilu,True,83.0,0.002040386199951172,0.004674673080444336,0.006715059280395508,0.12577509880065918,gmres + sor + ilu,0.006715059280395508
567,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
567,4,gmres,bjacobi,ilu,True,36.0,0.002267122268676758,0.002282381057739258,0.004549503326416016,0.12790346145629883,gmres + bjacobi + ilu,0.004549503326416016
567,5,gmres,asm,ilu,True,36.0,0.0025548934936523438,0.0023164749145507812,0.004871368408203125,0.133528470993042,gmres + asm + ilu,0.004871368408203125
567,6,gmres,gamg,ilu,True,23.0,0.0047626495361328125,0.0026099681854248047,0.007372617721557617,0.1526505947113037,gmres + gamg + ilu,0.007372617721557617
567,7,bcgs,ilu,ilu,True,26.0,0.0022411346435546875,0.0013155937194824219,0.0035567283630371094,0.15039372444152832,bcgs + ilu + ilu,0.0035567283630371094
567,8,bcgs,lu,ilu,True,4.0,0.004048824310302734,0.0005724430084228516,0.004621267318725586,0.15183091163635254,bcgs + lu + ilu,0.004621267318725586
567,9,bcgs,sor,ilu,True,47.0,0.002249002456665039,0.0025496482849121094,0.0047986507415771484,0.15506458282470703,bcgs + sor + ilu,0.0047986507415771484
567,10,bcgs,jacobi,ilu,True,92.0,0.002735614776611328,0.003444194793701172,0.0061798095703125,0.15198397636413574,bcgs + jacobi + ilu,0.0061798095703125
567,11,bcgs,bjacobi,ilu,True,26.0,0.002147197723388672,0.0014574527740478516,0.0036046504974365234,0.16986989974975586,bcgs + bjacobi + ilu,0.0036046504974365234
567,12,bcgs,asm,ilu,True,26.0,0.002483844757080078,0.0016036033630371094,0.0040874481201171875,0.16209030151367188,bcgs + asm + ilu,0.0040874481201171875
567,13,bcgs,gamg,ilu,True,15.0,0.005000114440917969,0.0024933815002441406,0.007493495941162109,0.1492764949798584,bcgs + gamg + ilu,0.007493495941162109
567,14,tfqmr,ilu,ilu,True,52.0,0.0024302005767822266,0.0014045238494873047,0.0038347244262695312,0.14864134788513184,tfqmr + ilu + ilu,0.0038347244262695312
567,15,tfqmr,lu,ilu,True,7.0,0.00412440299987793,0.0005373954772949219,0.0046617984771728516,0.16832518577575684,tfqmr + lu + ilu,0.0046617984771728516
567,16,tfqmr,sor,ilu,True,85.0,0.002086162567138672,0.0022284984588623047,0.0043146610260009766,0.1235203742980957,tfqmr + sor + ilu,0.0043146610260009766
567,17,tfqmr,jacobi,ilu,True,210.0,0.003489255905151367,0.003625631332397461,0.007114887237548828,0.14020681381225586,tfqmr + jacobi + ilu,0.007114887237548828
567,18,tfqmr,bjacobi,ilu,True,52.0,0.0022361278533935547,0.002413511276245117,0.004649639129638672,0.14787602424621582,tfqmr + bjacobi + ilu,0.004649639129638672
567,19,tfqmr,asm,ilu,True,52.0,0.002446413040161133,0.0017049312591552734,0.004151344299316406,0.15282797813415527,tfqmr + asm + ilu,0.004151344299316406
567,20,tfqmr,gamg,ilu,True,29.0,0.00513148307800293,0.002450227737426758,0.0075817108154296875,0.17861199378967285,tfqmr + gamg + ilu,0.0075817108154296875
568,0,gmres,ilu,ilu,False,,,,,,gmres + ilu + ilu,1.784660816192627
568,1,gmres,lu,ilu,True,5.0,0.017111778259277344,0.0017042160034179688,0.018815994262695312,0.19780659675598145,gmres + lu + ilu,0.018815994262695312
568,2,gmres,sor,ilu,False,,,,,,gmres + sor + ilu,1.784660816192627
568,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
568,4,gmres,bjacobi,ilu,False,,,,,,gmres + bjacobi + ilu,1.784660816192627
568,5,gmres,asm,ilu,False,,,,,,gmres + asm + ilu,1.784660816192627
568,6,gmres,gamg,ilu,False,,,,,,gmres + gamg + ilu,1.784660816192627
568,7,bcgs,ilu,ilu,True,72.0,0.004229307174682617,0.011317968368530273,0.01554727554321289,0.15669536590576172,bcgs + ilu + ilu,0.01554727554321289
568,8,bcgs,lu,ilu,True,3.0,0.0164029598236084,0.0015091896057128906,0.01791214942932129,0.1891622543334961,bcgs + lu + ilu,0.01791214942932129
568,9,bcgs,sor,ilu,False,,,,,,bcgs + sor + ilu,1.784660816192627
568,10,bcgs,jacobi,ilu,False,,,,,,bcgs + jacobi + ilu,1.784660816192627
568,11,bcgs,bjacobi,ilu,True,72.0,0.003922939300537109,0.01254582405090332,0.01646876335144043,0.1604022979736328,bcgs + bjacobi + ilu,0.01646876335144043
568,12,bcgs,asm,ilu,True,72.0,0.004244327545166016,0.012840509414672852,0.017084836959838867,0.15393567085266113,bcgs + asm + ilu,0.017084836959838867
568,13,bcgs,gamg,ilu,False,,,,,,bcgs + gamg + ilu,1.784660816192627
568,14,tfqmr,ilu,ilu,True,175.0,0.004102468490600586,0.014554262161254883,0.01865673065185547,0.15504050254821777,tfqmr + ilu + ilu,0.01865673065185547
568,15,tfqmr,lu,ilu,True,6.0,0.016992807388305664,0.0021486282348632812,0.019141435623168945,0.1962568759918213,tfqmr + lu + ilu,0.019141435623168945
568,16,tfqmr,sor,ilu,False,,,,,,tfqmr + sor + ilu,1.784660816192627
568,17,tfqmr,jacobi,ilu,False,,,,,,tfqmr + jacobi + ilu,1.784660816192627
568,18,tfqmr,bjacobi,ilu,True,175.0,0.0037147998809814453,0.014942169189453125,0.01865696907043457,0.15733885765075684,tfqmr + bjacobi + ilu,0.01865696907043457
568,19,tfqmr,asm,ilu,True,175.0,0.0042209625244140625,0.016295433044433594,0.020516395568847656,0.2023766040802002,tfqmr + asm + ilu,0.020516395568847656
568,20,tfqmr,gamg,ilu,True,238.0,0.011657476425170898,0.0648963451385498,0.0765538215637207,0.25913524627685547,tfqmr + gamg + ilu,0.0765538215637207
569,0,gmres,ilu,ilu,True,52.0,0.002883434295654297,0.004149198532104492,0.007032632827758789,0.17002391815185547,gmres + ilu + ilu,0.007032632827758789
569,1,gmres,lu,ilu,True,6.0,0.006520748138427734,0.0008308887481689453,0.00735163688659668,0.14474892616271973,gmres + lu + ilu,0.00735163688659668
569,2,gmres,sor,ilu,True,117.0,0.0024225711822509766,0.009739398956298828,0.012161970138549805,0.13542723655700684,gmres + sor + ilu,0.012161970138549805
569,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
569,4,gmres,bjacobi,ilu,True,52.0,0.0024781227111816406,0.0044705867767333984,0.006948709487915039,0.1317763328552246,gmres + bjacobi + ilu,0.006948709487915039
569,5,gmres,asm,ilu,True,52.0,0.003031492233276367,0.004810810089111328,0.007842302322387695,0.14214563369750977,gmres + asm + ilu,0.007842302322387695
569,6,gmres,gamg,ilu,True,27.0,0.006709098815917969,0.004595041275024414,0.011304140090942383,0.14339375495910645,gmres + gamg + ilu,0.011304140090942383
569,7,bcgs,ilu,ilu,True,32.0,0.0028939247131347656,0.0024785995483398438,0.005372524261474609,0.1370558738708496,bcgs + ilu + ilu,0.005372524261474609
569,8,bcgs,lu,ilu,True,4.0,0.0062313079833984375,0.0010194778442382812,0.007250785827636719,0.13915514945983887,bcgs + lu + ilu,0.007250785827636719
569,9,bcgs,sor,ilu,True,53.0,0.0025877952575683594,0.004171848297119141,0.0067596435546875,0.16359448432922363,bcgs + sor + ilu,0.0067596435546875
569,10,bcgs,jacobi,ilu,True,116.0,0.0024683475494384766,0.005217075347900391,0.007685422897338867,0.2156069278717041,bcgs + jacobi + ilu,0.007685422897338867
569,11,bcgs,bjacobi,ilu,True,32.0,0.0026748180389404297,0.002676725387573242,0.005351543426513672,0.16622066497802734,bcgs + bjacobi + ilu,0.005351543426513672
569,12,bcgs,asm,ilu,True,32.0,0.0031545162200927734,0.002805471420288086,0.005959987640380859,0.14238429069519043,bcgs + asm + ilu,0.005959987640380859
569,13,bcgs,gamg,ilu,True,17.0,0.006795406341552734,0.0043714046478271484,0.011166810989379883,0.16801977157592773,bcgs + gamg + ilu,0.011166810989379883
569,14,tfqmr,ilu,ilu,True,62.0,0.0028028488159179688,0.0025682449340820312,0.00537109375,0.14883685111999512,tfqmr + ilu + ilu,0.00537109375
569,15,tfqmr,lu,ilu,True,8.0,0.0068361759185791016,0.0010597705841064453,0.007895946502685547,0.17978429794311523,tfqmr + lu + ilu,0.007895946502685547
569,16,tfqmr,sor,ilu,True,102.0,0.0026106834411621094,0.004161357879638672,0.006772041320800781,0.16679787635803223,tfqmr + sor + ilu,0.006772041320800781
569,17,tfqmr,jacobi,ilu,False,,,,,,tfqmr + jacobi + ilu,1.784660816192627
569,18,tfqmr,bjacobi,ilu,True,62.0,0.0028350353240966797,0.0030891895294189453,0.005924224853515625,0.16476225852966309,tfqmr + bjacobi + ilu,0.005924224853515625
569,19,tfqmr,asm,ilu,True,62.0,0.003068685531616211,0.002836465835571289,0.0059051513671875,0.15931296348571777,tfqmr + asm + ilu,0.0059051513671875
569,20,tfqmr,gamg,ilu,True,35.0,0.007541179656982422,0.004340648651123047,0.011881828308105469,0.20387506484985352,tfqmr + gamg + ilu,0.011881828308105469
570,0,gmres,ilu,ilu,True,30.0,0.0021295547485351562,0.001476287841796875,0.0036058425903320312,0.15198588371276855,gmres + ilu + ilu,0.0036058425903320312
570,1,gmres,lu,ilu,True,6.0,0.0033795833587646484,0.0004200935363769531,0.0037996768951416016,0.14693093299865723,gmres + lu + ilu,0.0037996768951416016
570,2,gmres,sor,ilu,True,55.0,0.0019044876098632812,0.002435445785522461,0.004339933395385742,0.12405157089233398,gmres + sor + ilu,0.004339933395385742
570,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
570,4,gmres,bjacobi,ilu,True,30.0,0.0018994808197021484,0.0016193389892578125,0.003518819808959961,0.12078046798706055,gmres + bjacobi + ilu,0.003518819808959961
570,5,gmres,asm,ilu,True,30.0,0.0029609203338623047,0.0016715526580810547,0.004632472991943359,0.13182306289672852,gmres + asm + ilu,0.004632472991943359
570,6,gmres,gamg,ilu,True,18.0,0.007783412933349609,0.0015468597412109375,0.009330272674560547,0.1370236873626709,gmres + gamg + ilu,0.009330272674560547
570,7,bcgs,ilu,ilu,True,20.0,0.002134084701538086,0.0008237361907958984,0.0029578208923339844,0.12505626678466797,bcgs + ilu + ilu,0.0029578208923339844
570,8,bcgs,lu,ilu,True,4.0,0.003392457962036133,0.0004477500915527344,0.003840208053588867,0.1251232624053955,bcgs + lu + ilu,0.003840208053588867
570,9,bcgs,sor,ilu,True,28.0,0.002002716064453125,0.0013880729675292969,0.003390789031982422,0.13698887825012207,bcgs + sor + ilu,0.003390789031982422
570,10,bcgs,jacobi,ilu,True,70.0,0.0019245147705078125,0.0018115043640136719,0.0037360191345214844,0.12217473983764648,bcgs + jacobi + ilu,0.0037360191345214844
570,11,bcgs,bjacobi,ilu,True,20.0,0.0020055770874023438,0.0010223388671875,0.0030279159545898438,0.1270279884338379,bcgs + bjacobi + ilu,0.0030279159545898438
570,12,bcgs,asm,ilu,True,20.0,0.002108335494995117,0.0010387897491455078,0.003147125244140625,0.11957406997680664,bcgs + asm + ilu,0.003147125244140625
570,13,bcgs,gamg,ilu,True,10.0,0.004227161407470703,0.0013043880462646484,0.0055315494537353516,0.13147377967834473,bcgs + gamg + ilu,0.0055315494537353516
570,14,tfqmr,ilu,ilu,True,43.0,0.0020351409912109375,0.0008950233459472656,0.002930164337158203,0.12922215461730957,tfqmr + ilu + ilu,0.002930164337158203
570,15,tfqmr,lu,ilu,True,7.0,0.003462076187133789,0.0004150867462158203,0.0038771629333496094,0.12799930572509766,tfqmr + lu + ilu,0.0038771629333496094
570,16,tfqmr,sor,ilu,True,63.0,0.0018799304962158203,0.0013480186462402344,0.0032279491424560547,0.12068819999694824,tfqmr + sor + ilu,0.0032279491424560547
570,17,tfqmr,jacobi,ilu,True,154.0,0.002164602279663086,0.002218961715698242,0.004383563995361328,0.13937091827392578,tfqmr + jacobi + ilu,0.004383563995361328
570,18,tfqmr,bjacobi,ilu,True,43.0,0.0018744468688964844,0.0010955333709716797,0.002969980239868164,0.12437796592712402,tfqmr + bjacobi + ilu,0.002969980239868164
570,19,tfqmr,asm,ilu,True,43.0,0.0037848949432373047,0.0018281936645507812,0.005613088607788086,0.15065813064575195,tfqmr + asm + ilu,0.005613088607788086
570,20,tfqmr,gamg,ilu,True,20.0,0.004579782485961914,0.0014369487762451172,0.006016731262207031,0.14942002296447754,tfqmr + gamg + ilu,0.006016731262207031
571,0,gmres,ilu,ilu,True,32.0,0.0020847320556640625,0.0016400814056396484,0.003724813461303711,0.12085723876953125,gmres + ilu + ilu,0.003724813461303711
571,1,gmres,lu,ilu,True,7.0,0.004082918167114258,0.0006272792816162109,0.004710197448730469,0.16460204124450684,gmres + lu + ilu,0.004710197448730469
571,2,gmres,sor,ilu,True,64.0,0.0019283294677734375,0.003179311752319336,0.0051076412200927734,0.12245535850524902,gmres + sor + ilu,0.0051076412200927734
571,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
571,4,gmres,bjacobi,ilu,True,32.0,0.0020134449005126953,0.0018606185913085938,0.003874063491821289,0.12450528144836426,gmres + bjacobi + ilu,0.003874063491821289
571,5,gmres,asm,ilu,True,32.0,0.002451181411743164,0.001880645751953125,0.004331827163696289,0.12688660621643066,gmres + asm + ilu,0.004331827163696289
571,6,gmres,gamg,ilu,True,17.0,0.004299163818359375,0.0015666484832763672,0.005865812301635742,0.11766290664672852,gmres + gamg + ilu,0.005865812301635742
571,7,bcgs,ilu,ilu,True,22.0,0.0020356178283691406,0.0010440349578857422,0.003079652786254883,0.12097024917602539,bcgs + ilu + ilu,0.003079652786254883
571,8,bcgs,lu,ilu,True,4.0,0.0038788318634033203,0.0004813671112060547,0.004360198974609375,0.12198066711425781,bcgs + lu + ilu,0.004360198974609375
571,9,bcgs,sor,ilu,True,33.0,0.002101898193359375,0.0014595985412597656,0.0035614967346191406,0.12038898468017578,bcgs + sor + ilu,0.0035614967346191406
571,10,bcgs,jacobi,ilu,True,75.0,0.0019168853759765625,0.0020170211791992188,0.003933906555175781,0.11926817893981934,bcgs + jacobi + ilu,0.003933906555175781
571,11,bcgs,bjacobi,ilu,True,22.0,0.0019562244415283203,0.0011744499206542969,0.003130674362182617,0.1182858943939209,bcgs + bjacobi + ilu,0.003130674362182617
571,12,bcgs,asm,ilu,True,22.0,0.0021178722381591797,0.0012102127075195312,0.003328084945678711,0.132584810256958,bcgs + asm + ilu,0.003328084945678711
571,13,bcgs,gamg,ilu,True,10.0,0.004296779632568359,0.0014190673828125,0.005715847015380859,0.12517452239990234,bcgs + gamg + ilu,0.005715847015380859
571,14,tfqmr,ilu,ilu,True,46.0,0.002109527587890625,0.0010619163513183594,0.0031714439392089844,0.11397671699523926,tfqmr + ilu + ilu,0.0031714439392089844
571,15,tfqmr,lu,ilu,True,8.0,0.0054395198822021484,0.0007789134979248047,0.006218433380126953,0.13080739974975586,tfqmr + lu + ilu,0.006218433380126953
571,16,tfqmr,sor,ilu,True,68.0,0.001905202865600586,0.001577138900756836,0.003482341766357422,0.12561345100402832,tfqmr + sor + ilu,0.003482341766357422
571,17,tfqmr,jacobi,ilu,True,172.0,0.0024411678314208984,0.0025238990783691406,0.004965066909790039,0.13717365264892578,tfqmr + jacobi + ilu,0.004965066909790039
571,18,tfqmr,bjacobi,ilu,True,46.0,0.0019032955169677734,0.0011692047119140625,0.003072500228881836,0.11336231231689453,tfqmr + bjacobi + ilu,0.003072500228881836
571,19,tfqmr,asm,ilu,True,46.0,0.0021393299102783203,0.0012128353118896484,0.0033521652221679688,0.1222841739654541,tfqmr + asm + ilu,0.0033521652221679688
571,20,tfqmr,gamg,ilu,True,20.0,0.0042264461517333984,0.00148773193359375,0.0057141780853271484,0.1455535888671875,tfqmr + gamg + ilu,0.0057141780853271484
572,0,gmres,ilu,ilu,True,31.0,0.0058367252349853516,0.0051364898681640625,0.010973215103149414,0.1693723201751709,gmres + ilu + ilu,0.010973215103149414
572,1,gmres,lu,ilu,True,6.0,0.004161357879638672,0.0005767345428466797,0.0047380924224853516,0.14475083351135254,gmres + lu + ilu,0.0047380924224853516
572,2,gmres,sor,ilu,True,80.0,0.0020439624786376953,0.004979848861694336,0.007023811340332031,0.1142888069152832,gmres + sor + ilu,0.007023811340332031
572,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
572,4,gmres,bjacobi,ilu,True,31.0,0.0020780563354492188,0.0022530555725097656,0.004331111907958984,0.13654661178588867,gmres + bjacobi + ilu,0.004331111907958984
572,5,gmres,asm,ilu,True,31.0,0.002651214599609375,0.0029218196868896484,0.0055730342864990234,0.14164113998413086,gmres + asm + ilu,0.0055730342864990234
572,6,gmres,gamg,ilu,True,23.0,0.0052013397216796875,0.0027866363525390625,0.00798797607421875,0.15963292121887207,gmres + gamg + ilu,0.00798797607421875
572,7,bcgs,ilu,ilu,True,20.0,0.0024056434631347656,0.001211404800415039,0.0036170482635498047,0.14260554313659668,bcgs + ilu + ilu,0.0036170482635498047
572,8,bcgs,lu,ilu,True,4.0,0.003969669342041016,0.000576019287109375,0.004545688629150391,0.13772296905517578,bcgs + lu + ilu,0.004545688629150391
572,9,bcgs,sor,ilu,True,39.0,0.0028192996978759766,0.0024330615997314453,0.005252361297607422,0.1643226146697998,bcgs + sor + ilu,0.005252361297607422
572,10,bcgs,jacobi,ilu,False,,,,,,bcgs + jacobi + ilu,1.784660816192627
572,11,bcgs,bjacobi,ilu,True,20.0,0.002076387405395508,0.0014352798461914062,0.003511667251586914,0.16609764099121094,bcgs + bjacobi + ilu,0.003511667251586914
572,12,bcgs,asm,ilu,True,20.0,0.002373218536376953,0.0015277862548828125,0.0039010047912597656,0.11447763442993164,bcgs + asm + ilu,0.0039010047912597656
572,13,bcgs,gamg,ilu,True,15.0,0.005471944808959961,0.0027992725372314453,0.008271217346191406,0.15503954887390137,bcgs + gamg + ilu,0.008271217346191406
572,14,tfqmr,ilu,ilu,True,42.0,0.0024242401123046875,0.0013384819030761719,0.0037627220153808594,0.11751341819763184,tfqmr + ilu + ilu,0.0037627220153808594
572,15,tfqmr,lu,ilu,True,8.0,0.00422978401184082,0.0006742477416992188,0.004904031753540039,0.14725279808044434,tfqmr + lu + ilu,0.004904031753540039
572,16,tfqmr,sor,ilu,True,75.0,0.0020864009857177734,0.0023403167724609375,0.004426717758178711,0.11509442329406738,tfqmr + sor + ilu,0.004426717758178711
572,17,tfqmr,jacobi,ilu,False,,,,,,tfqmr + jacobi + ilu,1.784660816192627
572,18,tfqmr,bjacobi,ilu,True,42.0,0.002118349075317383,0.0015516281127929688,0.0036699771881103516,0.1326920986175537,tfqmr + bjacobi + ilu,0.0036699771881103516
572,19,tfqmr,asm,ilu,True,42.0,0.0025000572204589844,0.0016515254974365234,0.004151582717895508,0.1309661865234375,tfqmr + asm + ilu,0.004151582717895508
572,20,tfqmr,gamg,ilu,True,32.0,0.005219936370849609,0.003127574920654297,0.008347511291503906,0.1251821517944336,tfqmr + gamg + ilu,0.008347511291503906
573,0,gmres,ilu,ilu,True,45.0,0.005964994430541992,0.007002592086791992,0.012967586517333984,0.2148265838623047,gmres + ilu + ilu,0.012967586517333984
573,1,gmres,lu,ilu,True,6.0,0.006239891052246094,0.0008976459503173828,0.0071375370025634766,0.16113758087158203,gmres + lu + ilu,0.0071375370025634766
573,2,gmres,sor,ilu,True,80.0,0.0027506351470947266,0.0069959163665771484,0.009746551513671875,0.15201902389526367,gmres + sor + ilu,0.009746551513671875
573,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
573,4,gmres,bjacobi,ilu,True,45.0,0.006573915481567383,0.00398564338684082,0.010559558868408203,0.17549872398376465,gmres + bjacobi + ilu,0.010559558868408203
573,5,gmres,asm,ilu,True,45.0,0.0031745433807373047,0.004202604293823242,0.007377147674560547,0.14547085762023926,gmres + asm + ilu,0.007377147674560547
573,6,gmres,gamg,ilu,True,22.0,0.007210731506347656,0.0038635730743408203,0.011074304580688477,0.16197943687438965,gmres + gamg + ilu,0.011074304580688477
573,7,bcgs,ilu,ilu,True,27.0,0.0030639171600341797,0.0021505355834960938,0.0052144527435302734,0.14566302299499512,bcgs + ilu + ilu,0.0052144527435302734
573,8,bcgs,lu,ilu,True,4.0,0.006653785705566406,0.0009307861328125,0.007584571838378906,0.1765124797821045,bcgs + lu + ilu,0.007584571838378906
573,9,bcgs,sor,ilu,True,41.0,0.0027179718017578125,0.003254413604736328,0.005972385406494141,0.16318559646606445,bcgs + sor + ilu,0.005972385406494141
573,10,bcgs,jacobi,ilu,True,93.0,0.002730846405029297,0.004574298858642578,0.007305145263671875,0.15297460556030273,bcgs + jacobi + ilu,0.007305145263671875
573,11,bcgs,bjacobi,ilu,True,27.0,0.0025784969329833984,0.0023145675659179688,0.004893064498901367,0.13664650917053223,bcgs + bjacobi + ilu,0.004893064498901367
573,12,bcgs,asm,ilu,True,27.0,0.0030961036682128906,0.0024034976959228516,0.005499601364135742,0.1517486572265625,bcgs + asm + ilu,0.005499601364135742
573,13,bcgs,gamg,ilu,True,14.0,0.006609201431274414,0.0035371780395507812,0.010146379470825195,0.14955401420593262,bcgs + gamg + ilu,0.010146379470825195
573,14,tfqmr,ilu,ilu,True,55.0,0.0029571056365966797,0.0021746158599853516,0.005131721496582031,0.15380001068115234,tfqmr + ilu + ilu,0.005131721496582031
573,15,tfqmr,lu,ilu,True,7.0,0.0060007572174072266,0.0008218288421630859,0.0068225860595703125,0.1456606388092041,tfqmr + lu + ilu,0.0068225860595703125
573,16,tfqmr,sor,ilu,True,90.0,0.0025632381439208984,0.003587961196899414,0.0061511993408203125,0.1788008213043213,tfqmr + sor + ilu,0.0061511993408203125
573,17,tfqmr,jacobi,ilu,True,239.0,0.002653360366821289,0.005817890167236328,0.008471250534057617,0.17419123649597168,tfqmr + jacobi + ilu,0.008471250534057617
573,18,tfqmr,bjacobi,ilu,True,55.0,0.0027370452880859375,0.002418041229248047,0.005155086517333984,0.18196988105773926,tfqmr + bjacobi + ilu,0.005155086517333984
573,19,tfqmr,asm,ilu,True,55.0,0.0030117034912109375,0.0027358531951904297,0.005747556686401367,0.16578078269958496,tfqmr + asm + ilu,0.005747556686401367
573,20,tfqmr,gamg,ilu,True,28.0,0.0071828365325927734,0.004038810729980469,0.011221647262573242,0.17705345153808594,tfqmr + gamg + ilu,0.011221647262573242
574,0,gmres,ilu,ilu,True,44.0,0.002586841583251953,0.0029077529907226562,0.005494594573974609,0.14567279815673828,gmres + ilu + ilu,0.005494594573974609
574,1,gmres,lu,ilu,True,8.0,0.004920482635498047,0.0008671283721923828,0.00578761100769043,0.1694958209991455,gmres + lu + ilu,0.00578761100769043
574,2,gmres,sor,ilu,True,82.0,0.0022897720336914062,0.005393505096435547,0.007683277130126953,0.1633312702178955,gmres + sor + ilu,0.007683277130126953
574,3,gmres,jacobi,ilu,False,,,,,,gmres + jacobi + ilu,1.784660816192627
574,4,gmres,bjacobi,ilu,True,44.0,0.002294778823852539,0.002926349639892578,0.005221128463745117,0.1345679759979248,gmres + bjacobi + ilu,0.005221128463745117
574,5,gmres,asm,ilu,True,44.0,0.004146575927734375,0.0037393569946289062,0.007885932922363281,0.16881322860717773,gmres + asm + ilu,0.007885932922363281
574,6,gmres,gamg,ilu,True,22.0,0.005366086959838867,0.0030641555786132812,0.008430242538452148,0.16716217994689941,gmres + gamg + ilu,0.008430242538452148
574,7,bcgs,ilu,ilu,True,26.0,0.0026962757110595703,0.0016262531280517578,0.004322528839111328,0.17470431327819824,bcgs + ilu + ilu,0.004322528839111328
574,8,bcgs,lu,ilu,True,6.0,0.0046918392181396484,0.0009899139404296875,0.005681753158569336,0.13621926307678223,bcgs + lu + ilu,0.005681753158569336
574,9,bcgs,sor,ilu,True,39.0,0.002466440200805664,0.0024111270904541016,0.004877567291259766,0.16908836364746094,bcgs + sor + ilu,0.004877567291259766
574,10,bcgs,jacobi,ilu,True,95.0,0.0022292137145996094,0.003656625747680664,0.0058858394622802734,0.15851259231567383,bcgs + jacobi + ilu,0.0058858394622802734
574,11,bcgs,bjacobi,ilu,True,26.0,0.003987550735473633,0.001819610595703125,0.005807161331176758,0.14666390419006348,bcgs + bjacobi + ilu,0.005807161331176758
574,12,bcgs,asm,ilu,True,26.0,0.002547025680541992,0.0018591880798339844,0.0044062137603759766,0.13198566436767578,bcgs + asm + ilu,0.0044062137603759766
574,13,bcgs,gamg,ilu,True,15.0,0.00571894645690918,0.0030922889709472656,0.008811235427856445,0.155806303024292,bcgs + gamg + ilu,0.008811235427856445
574,14,tfqmr,ilu,ilu,True,52.0,0.002552509307861328,0.0015826225280761719,0.0041351318359375,0.13505935668945312,tfqmr + ilu + ilu,0.0041351318359375
574,15,tfqmr,lu,ilu,True,11.0,0.004987001419067383,0.0010364055633544922,0.006023406982421875,0.19415855407714844,tfqmr + lu + ilu,0.006023406982421875
574,16,tfqmr,sor,ilu,True,85.0,0.002237558364868164,0.0027260780334472656,0.00496363639831543,0.1591782569885254,tfqmr + sor + ilu,0.00496363639831543
574,17,tfqmr,jacobi,ilu,True,229.0,0.002248525619506836,0.004312276840209961,0.006560802459716797,0.14554476737976074,tfqmr + jacobi + ilu,0.006560802459716797
574,18,tfqmr,bjacobi,ilu,True,52.0,0.002328157424926758,0.001856088638305664,0.004184246063232422,0.18356990814208984,tfqmr + bjacobi + ilu,0.004184246063232422
574,19,tfqmr,asm,ilu,True,52.0,0.0026607513427734375,0.0019516944885253906,0.004612445831298828,0.14676976203918457,tfqmr + asm + ilu,0.004612445831298828
574,20,tfqmr,gamg,ilu,True,30.0,0.0051648616790771484,0.003156900405883789,0.008321762084960938,0.16649603843688965,tfqmr + gamg + ilu,0.008321762084960938
575,0,gmres,ilu,ilu,True,26.0,0.001905679702758789,0.0009479522705078125,0.0028536319732666016,0.13249993324279785,gmres + ilu + ilu,0.0028536319732666016
575,1,gmres,lu,ilu,True,7.0,0.0036439895629882812,0.00048661231994628906,0.00413060188293457,0.1396956443786621,gmres + lu + ilu,0.00413060188293457
575,2,gmres,sor,ilu,True,38.0,0.0016956329345703125,0.001359701156616211,0.0030553340911865234,0.1132969856262207,gmres + sor + ilu,0.0030553340911865234
575,3,gmres,jacobi,ilu,True,121.0,0.001718759536743164,0.0035839080810546875,0.0053026676177978516,0.1272892951965332,gmres + jacobi + ilu,0.0053026676177978516
575,4,gmres,bjacobi,ilu,True,26.0,0.0017273426055908203,0.00107574462890625,0.0028030872344970703,0.1480422019958496,gmres + bjacobi + ilu,0.0028030872344970703
575,5,gmres,asm,ilu,True,26.0,0.0019826889038085938,0.0011146068572998047,0.0030972957611083984,0.1526644229888916,gmres + asm + ilu,0.0030972957611083984
575,6,gmres,gamg,ilu,True,16.0,0.003336668014526367,0.0011010169982910156,0.004437685012817383,0.16511225700378418,gmres + gamg + ilu,0.004437685012817383
